text,branch,semester,subject,subject_code,month,year,html_url,pdf_url
BTECH-IT-7-SEM-WEB-ENGINEERING-24468-DEC-2017,IT,7,WEB ENGINEERING,24468,DEC,2017,https://www.mdustudy.com/papers/btech-it-7-sem-web-engineering-24468-dec-2017.html,https://www.mdustudy.com/papers/btech-it-7-sem-web-engineering-24468-dec-2017.pdf
BTECH-ECE-7-SEM-WIRELESS-COMMUNICATION-24440-DEC-2017,ECE,7,WIRELESS COMMUNICATION,24440,DEC,2017,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-communication-24440-dec-2017.html,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-communication-24440-dec-2017.pdf
BTECH-ECE-7-SEM-WIRELESS-COMMUNICATION-24440-MAY-2017,ECE,7,WIRELESS COMMUNICATION,24440,MAY,2017,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-communication-24440-may-2017.html,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-communication-24440-may-2017.pdf
BTECH-ECE-7-SEM-WIRELESS-SENSOR-NETWORKS-24447-DEC-2017,ECE,7,WIRELESS SENSOR NETWORKS,24447,DEC,2017,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-sensor-networks-24447-dec-2017.html,https://www.mdustudy.com/papers/btech-ece-7-sem-wireless-sensor-networks-24447-dec-2017.pdf
BTECH-ECE-7-SEM-ADVANCE-CONTROL-SYSTEM-24455-DEC-2016,ECE,7,ADVANCE CONTROL SYSTEM,24455,DEC,2016,https://www.mdustudy.com/papers/btech-ece-7-sem-advance-control-system-24455-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-7-sem-advance-control-system-24455-dec-2016.pdf
BTECH-CSE-7-SEM-ADVANCED-COMPUETR-ARCHITECTURE-24487-DEC-2016,CSE,7,ADVANCED COMPUETR ARCHITECTURE,24487,DEC,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-compuetr-architecture-24487-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-compuetr-architecture-24487-dec-2016.pdf
BTECH-CSE-7-SEM-ADVANCED-JAVA-24469-DEC-2016,CSE,7,ADVANCED JAVA,24469,DEC,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-java-24469-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-java-24469-dec-2016.pdf
BTECH-CSE-7-SEM-ADVANCED-JAVA-24469-MAY-2016,CSE,7,ADVANCED JAVA,24469,MAY,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-java-24469-may-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-advanced-java-24469-may-2016.pdf
BTECH-ECE-5-SEM-ANALOG-ELECTRONIC-CIRCUITS-24227-DEC-2016,ECE,5,ANALOG ELECTRONIC CIRCUITS,24227,DEC,2016,https://www.mdustudy.com/papers/btech-ece-5-sem-analog-electronic-circuits-24227-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-5-sem-analog-electronic-circuits-24227-dec-2016.pdf
BTECH-AEIE-4-SEM-ANALOG-ELECTRONICS-24142-MAY-2016,AEIE,4,ANALOG ELECTRONICS,24142,MAY,2016,https://www.mdustudy.com/papers/btech-aeie-4-sem-analog-electronics-24142-may-2016.html,https://www.mdustudy.com/papers/btech-aeie-4-sem-analog-electronics-24142-may-2016.pdf
BTECH-CSE-6-SEM-ANALYSIS-AND-DESIGN-OF-ALGORITHMS-24362-MAY-2016,CSE,6,ANALYSIS AND DESIGN OF ALGORITHMS,24362,MAY,2016,https://www.mdustudy.com/papers/btech-cse-6-sem-analysis-and-design-of-algorithms-24362-may-2016.html,https://www.mdustudy.com/papers/btech-cse-6-sem-analysis-and-design-of-algorithms-24362-may-2016.pdf
BTECH-ECE-5-SEM-ANTENNA-WAVE-PROPAGATION-AND-TV-ENGINEERING-24235-DEC-2016,ECE,5,ANTENNA WAVE PROPAGATION AND TV ENGINEERING,24235,DEC,2016,https://www.mdustudy.com/papers/btech-ece-5-sem-antenna-wave-propagation-and-tv-engineering-24235-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-5-sem-antenna-wave-propagation-and-tv-engineering-24235-dec-2016.pdf
BTECH-ME-5-SEM-APPLIED-NUMERICAL-TECHNIQUE-AND-COMPUTING-24262-DEC-2016,ME,5,APPLIED NUMERICAL TECHNIQUE AND COMPUTING,24262,DEC,2016,https://www.mdustudy.com/papers/btech-me-5-sem-applied-numerical-technique-and-computing-24262-dec-2016.html,https://www.mdustudy.com/papers/btech-me-5-sem-applied-numerical-technique-and-computing-24262-dec-2016.pdf
BTECH-ME-6-SEM-AUTOMATIC-CONTROL-24357-MAY-2016,ME,6,AUTOMATIC CONTROL,24357,MAY,2016,https://www.mdustudy.com/papers/btech-me-6-sem-automatic-control-24357-may-2016.html,https://www.mdustudy.com/papers/btech-me-6-sem-automatic-control-24357-may-2016.pdf
BTECH-ME-6-SEM-AUTOMOBILE-ENGINEERING-24354-MAY-2016,ME,6,AUTOMOBILE ENGINEERING,24354,MAY,2016,https://www.mdustudy.com/papers/btech-me-6-sem-automobile-engineering-24354-may-2016.html,https://www.mdustudy.com/papers/btech-me-6-sem-automobile-engineering-24354-may-2016.pdf
BTECH-AUE-5-SEM-AUTOMOTIVE-DIESEL-ENGINES-24407-DEC-2016,AUE,5,AUTOMOTIVE DIESEL ENGINES,24407,DEC,2016,https://www.mdustudy.com/papers/btech-aue-5-sem-automotive-diesel-engines-24407-dec-2016.html,https://www.mdustudy.com/papers/btech-aue-5-sem-automotive-diesel-engines-24407-dec-2016.pdf
BTECH-1-SEM-BASIC-OF-ELECTRONICS-24004-DEC-2016,COMMON/N/A,1,BASIC OF ELECTRONICS,24004,DEC,2016,https://www.mdustudy.com/papers/btech-1-sem-basic-of-electronics-24004-dec-2016.html,https://www.mdustudy.com/papers/btech-1-sem-basic-of-electronics-24004-dec-2016.pdf
BTECH-2-SEM-BASIC-OF-ELECTRONICS-24004-MAY-2016,COMMON/N/A,2,BASIC OF ELECTRONICS,24004,MAY,2016,https://www.mdustudy.com/papers/btech-2-sem-basic-of-electronics-24004-may-2016.html,https://www.mdustudy.com/papers/btech-2-sem-basic-of-electronics-24004-may-2016.pdf
BTECH-1-SEM-BASIC-OF-MECHANICAL-ENGINEERING-24008-DEC-2016,COMMON/N/A,1,BASIC OF MECHANICAL ENGINEERING,24008,DEC,2016,https://www.mdustudy.com/papers/btech-1-sem-basic-of-mechanical-engineering-24008-dec-2016.html,https://www.mdustudy.com/papers/btech-1-sem-basic-of-mechanical-engineering-24008-dec-2016.pdf
BTECH-2-SEM-BASICS-OF-MECHANICAL-ENGINEERING-24008-MAY-2016,COMMON/N/A,2,BASICS OF MECHANICAL ENGINEERING,24008,MAY,2016,https://www.mdustudy.com/papers/btech-2-sem-basics-of-mechanical-engineering-24008-may-2016.html,https://www.mdustudy.com/papers/btech-2-sem-basics-of-mechanical-engineering-24008-may-2016.pdf
BTECH-CIVIL-3-SEM-BUILDING-CONSTRUCTION-030735-MAY-2016,CIVIL,3,BUILDING CONSTRUCTION 030735,N/A,MAY,2016,https://www.mdustudy.com/papers/btech-civil-3-sem-building-construction-030735-may-2016.html,https://www.mdustudy.com/papers/btech-civil-3-sem-building-construction-030735-may-2016.pdf
BTECH-CIVIL-3-SEM-BUILDING-CONSTRUCTION-MATERIALS-24065-DEC-2016,CIVIL,3,BUILDING CONSTRUCTION MATERIALS,24065,DEC,2016,https://www.mdustudy.com/papers/btech-civil-3-sem-building-construction-materials-24065-dec-2016.html,https://www.mdustudy.com/papers/btech-civil-3-sem-building-construction-materials-24065-dec-2016.pdf
BTECH-ECE-5-SEM-COMMUNICATION-ENGINEERING-24232-DEC-2016,ECE,5,COMMUNICATION ENGINEERING,24232,DEC,2016,https://www.mdustudy.com/papers/btech-ece-5-sem-communication-engineering-24232-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-5-sem-communication-engineering-24232-dec-2016.pdf
BTECH-2-SEM-COMMUNICATION-SKILLS-IN-ENGLISH-24016-MAY-2016,COMMON/N/A,2,COMMUNICATION SKILLS IN ENGLISH,24016,MAY,2016,https://www.mdustudy.com/papers/btech-2-sem-communication-skills-in-english-24016-may-2016.html,https://www.mdustudy.com/papers/btech-2-sem-communication-skills-in-english-24016-may-2016.pdf
BTECH-ECE-4-SEM-COMMUNICATION-SYSTEM-24152-MAY-2016,ECE,4,COMMUNICATION SYSTEM,24152,MAY,2016,https://www.mdustudy.com/papers/btech-ece-4-sem-communication-system-24152-may-2016.html,https://www.mdustudy.com/papers/btech-ece-4-sem-communication-system-24152-may-2016.pdf
BTECH-CSE-7-SEM-COMPILER-DESIGN-24488-DEC-2016,CSE,7,COMPILER DESIGN,24488,DEC,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-compiler-design-24488-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-compiler-design-24488-dec-2016.pdf
BTECH-CSE-7-SEM-COMPILER-DESIGN-24488-MAY-2016,CSE,7,COMPILER DESIGN,24488,MAY,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-compiler-design-24488-may-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-compiler-design-24488-may-2016.pdf
BTECH-ME-3-SEM-COMPUTER-AIDED-DESIGN-24047-DEC-2016,ME,3,COMPUTER AIDED DESIGN,24047,DEC,2016,https://www.mdustudy.com/papers/btech-me-3-sem-computer-aided-design-24047-dec-2016.html,https://www.mdustudy.com/papers/btech-me-3-sem-computer-aided-design-24047-dec-2016.pdf
BTECH-EE-7-SEM-COMPUTER-APPLICATIONS-TO-POWER-SYSTEM-ANALYSIS-24424-DEC-2016,EE,7,COMPUTER APPLICATIONS TO POWER SYSTEM ANALYSIS,24424,DEC,2016,https://www.mdustudy.com/papers/btech-ee-7-sem-computer-applications-to-power-system-analysis-24424-dec-2016.html,https://www.mdustudy.com/papers/btech-ee-7-sem-computer-applications-to-power-system-analysis-24424-dec-2016.pdf
BTECH-ECE-5-SEM-COMPUTER-ARCHITECTURE-AND-ORGANISATION-24165-DEC-2016,ECE,5,COMPUTER ARCHITECTURE AND ORGANISATION,24165,DEC,2016,https://www.mdustudy.com/papers/btech-ece-5-sem-computer-architecture-and-organisation-24165-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-5-sem-computer-architecture-and-organisation-24165-dec-2016.pdf
BTECH-CSE-4-SEM-COMPUTER-ARCHITECTURE-AND-ORGANIZATION-24165-MAY-2016,CSE,4,COMPUTER ARCHITECTURE AND ORGANIZATION,24165,MAY,2016,https://www.mdustudy.com/papers/btech-cse-4-sem-computer-architecture-and-organization-24165-may-2016.html,https://www.mdustudy.com/papers/btech-cse-4-sem-computer-architecture-and-organization-24165-may-2016.pdf
BTECH-CSE-5-SEM-COMPUTER-GRAPHICS-24253-DEC-2016,CSE,5,COMPUTER GRAPHICS,24253,DEC,2016,https://www.mdustudy.com/papers/btech-cse-5-sem-computer-graphics-24253-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-5-sem-computer-graphics-24253-dec-2016.pdf
BTECH-ME-7-SEM-COMPUTER-INTEGRATED-MANUFACTURING-24484-DEC-2016,ME,7,COMPUTER INTEGRATED MANUFACTURING,24484,DEC,2016,https://www.mdustudy.com/papers/btech-me-7-sem-computer-integrated-manufacturing-24484-dec-2016.html,https://www.mdustudy.com/papers/btech-me-7-sem-computer-integrated-manufacturing-24484-dec-2016.pdf
BTECH-CSE-6-SEM-COMPUTER-NETWORK-24328-MAY-2016,CSE,6,COMPUTER NETWORK,24328,MAY,2016,https://www.mdustudy.com/papers/btech-cse-6-sem-computer-network-24328-may-2016.html,https://www.mdustudy.com/papers/btech-cse-6-sem-computer-network-24328-may-2016.pdf
BTECH-CIVIL-4-SEM-CONSTRUCTION-AND-CONCRETE-TECHNOLOGY-24199-MAY-2016,CIVIL,4,CONSTRUCTION AND CONCRETE TECHNOLOGY,24199,MAY,2016,https://www.mdustudy.com/papers/btech-civil-4-sem-construction-and-concrete-technology-24199-may-2016.html,https://www.mdustudy.com/papers/btech-civil-4-sem-construction-and-concrete-technology-24199-may-2016.pdf
BTECH-EE-6-SEM-CONTROL-SYSTEM-ENGINEERING-24322-MAY-2016,EE,6,CONTROL SYSTEM ENGINEERING,24322,MAY,2016,https://www.mdustudy.com/papers/btech-ee-6-sem-control-system-engineering-24322-may-2016.html,https://www.mdustudy.com/papers/btech-ee-6-sem-control-system-engineering-24322-may-2016.pdf
BTECH-ECE-7-SEM-DATA-COMMUNICATION-24442-DEC-2016,ECE,7,DATA COMMUNICATION,24442,DEC,2016,https://www.mdustudy.com/papers/btech-ece-7-sem-data-communication-24442-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-7-sem-data-communication-24442-dec-2016.pdf
BTECH-ECE-7-SEM-DATA-COMMUNICATION-24442-MAY-2016,ECE,7,DATA COMMUNICATION,24442,MAY,2016,https://www.mdustudy.com/papers/btech-ece-7-sem-data-communication-24442-may-2016.html,https://www.mdustudy.com/papers/btech-ece-7-sem-data-communication-24442-may-2016.pdf
BTECH-CSE-3-SEM-DATA-STRUCTURE-USING-C-24032-DEC-2016,CSE,3,DATA STRUCTURE USING C,24032,DEC,2016,https://www.mdustudy.com/papers/btech-cse-3-sem-data-structure-using-c-24032-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-3-sem-data-structure-using-c-24032-dec-2016.pdf
BTECH-IT-7-SEM-DATA-WAREHOUSING-AND-DATA-MINING-24465-DEC-2016,IT,7,DATA WAREHOUSING AND DATA MINING,24465,DEC,2016,https://www.mdustudy.com/papers/btech-it-7-sem-data-warehousing-and-data-mining-24465-dec-2016.html,https://www.mdustudy.com/papers/btech-it-7-sem-data-warehousing-and-data-mining-24465-dec-2016.pdf
BTECH-CSE-4-SEM-DATABASE-MANAGEMENT-SYSTEMS-24162-MAY-2016,CSE,4,DATABASE MANAGEMENT SYSTEMS,24162,MAY,2016,https://www.mdustudy.com/papers/btech-cse-4-sem-database-management-systems-24162-may-2016.html,https://www.mdustudy.com/papers/btech-cse-4-sem-database-management-systems-24162-may-2016.pdf
BTECH-CIVIL-6-SEM-DESIGN-OF-CONCRETE-STRUCTURE-2-24378-MAY-2016,CIVIL,6,DESIGN OF CONCRETE STRUCTURE 2,24378,MAY,2016,https://www.mdustudy.com/papers/btech-civil-6-sem-design-of-concrete-structure-2-24378-may-2016.html,https://www.mdustudy.com/papers/btech-civil-6-sem-design-of-concrete-structure-2-24378-may-2016.pdf
BTECH-CIVIL-4-SEM-DESIGN-OF-CONCRETE-STRUCTURES-1-24197-MAY-2016,CIVIL,4,DESIGN OF CONCRETE STRUCTURES 1,24197,MAY,2016,https://www.mdustudy.com/papers/btech-civil-4-sem-design-of-concrete-structures-1-24197-may-2016.html,https://www.mdustudy.com/papers/btech-civil-4-sem-design-of-concrete-structures-1-24197-may-2016.pdf
BTECH-CIVIL-5-SEM-DESIGN-OF-STEEL-STRUCTURE-1-24287-DEC-2016,CIVIL,5,DESIGN OF STEEL STRUCTURE 1,24287,DEC,2016,https://www.mdustudy.com/papers/btech-civil-5-sem-design-of-steel-structure-1-24287-dec-2016.html,https://www.mdustudy.com/papers/btech-civil-5-sem-design-of-steel-structure-1-24287-dec-2016.pdf
BTECH-CIVIL-7-SEM-DESIGN-OF-STEEL-STRUCTURE-2-24511-DEC-2016,CIVIL,7,DESIGN OF STEEL STRUCTURE 2,24511,DEC,2016,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-steel-structure-2-24511-dec-2016.html,https://www.mdustudy.com/papers/btech-civil-7-sem-design-of-steel-structure-2-24511-dec-2016.pdf
BTECH-CSE-3-SEM-DIGITAL-ANALOG-COMMUNICATION-24042-DEC-2016,CSE,3,DIGITAL ANALOG COMMUNICATION,24042,DEC,2016,https://www.mdustudy.com/papers/btech-cse-3-sem-digital-analog-communication-24042-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-3-sem-digital-analog-communication-24042-dec-2016.pdf
BTECH-AEIE-4-SEM-DIGITAL-ELECTRONICS-24143-JUN-2016,AEIE,4,DIGITAL ELECTRONICS,24143,JUN,2016,https://www.mdustudy.com/papers/btech-aeie-4-sem-digital-electronics-24143-jun-2016.html,https://www.mdustudy.com/papers/btech-aeie-4-sem-digital-electronics-24143-jun-2016.pdf
BTECH-IT-3-SEM-DIGITAL-ELECTRONICS-24043-DEC-2016,IT,3,DIGITAL ELECTRONICS,24043,DEC,2016,https://www.mdustudy.com/papers/btech-it-3-sem-digital-electronics-24043-dec-2016.html,https://www.mdustudy.com/papers/btech-it-3-sem-digital-electronics-24043-dec-2016.pdf
BTECH-ECE-7-SEM-DIGITAL-SIGNAL-PROCESSING-24422-DEC-2016,ECE,7,DIGITAL SIGNAL PROCESSING,24422,DEC,2016,https://www.mdustudy.com/papers/btech-ece-7-sem-digital-signal-processing-24422-dec-2016.html,https://www.mdustudy.com/papers/btech-ece-7-sem-digital-signal-processing-24422-dec-2016.pdf
BTECH-AEIE-6-SEM-DIGITAL-SYSTEM-DESIGN-24324-MAY-2016,AEIE,6,DIGITAL SYSTEM DESIGN,24324,MAY,2016,https://www.mdustudy.com/papers/btech-aeie-6-sem-digital-system-design-24324-may-2016.html,https://www.mdustudy.com/papers/btech-aeie-6-sem-digital-system-design-24324-may-2016.pdf
BTECH-CIVIL-7-SEM-DISASTER-MITIGATION-AND-MANAGEMENT-24512-DEC-2016,CIVIL,7,DISASTER MITIGATION AND MANAGEMENT,24512,DEC,2016,https://www.mdustudy.com/papers/btech-civil-7-sem-disaster-mitigation-and-management-24512-dec-2016.html,https://www.mdustudy.com/papers/btech-civil-7-sem-disaster-mitigation-and-management-24512-dec-2016.pdf
BTECH-CIVIL-7-SEM-DISASTER-MITIGATION-AND-MANAGEMENT-24512-MAY-2016,CIVIL,7,DISASTER MITIGATION AND MANAGEMENT,24512,MAY,2016,https://www.mdustudy.com/papers/btech-civil-7-sem-disaster-mitigation-and-management-24512-may-2016.html,https://www.mdustudy.com/papers/btech-civil-7-sem-disaster-mitigation-and-management-24512-may-2016.pdf
BTECH-IT-3-SEM-DISCRETE-STRUCTURES-24041-DEC-2016,IT,3,DISCRETE STRUCTURES,24041,DEC,2016,https://www.mdustudy.com/papers/btech-it-3-sem-discrete-structures-24041-dec-2016.html,https://www.mdustudy.com/papers/btech-it-3-sem-discrete-structures-24041-dec-2016.pdf
BTECH-CSE-7-SEM-DISTRIBUTED-OPERATING-SYSTEM-24471-DEC-2016,CSE,7,DISTRIBUTED OPERATING SYSTEM,24471,DEC,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-distributed-operating-system-24471-dec-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-distributed-operating-system-24471-dec-2016.pdf
BTECH-CSE-7-SEM-DISTRIBUTED-OPERATING-SYSTEM-24471-MAY-2016,CSE,7,DISTRIBUTED OPERATING SYSTEM,24471,MAY,2016,https://www.mdustudy.com/papers/btech-cse-7-sem-distributed-operating-system-24471-may-2016.html,https://www.mdustudy.com/papers/btech-cse-7-sem-distributed-operating-system-24471-may-2016.pdf
BTECH-ME-5-SEM-DYNAMICS-OF-MACHINES-24257-DEC-2016,ME,5,DYNAMICS OF MACHINES,24257,DEC,2016,https://www.mdustudy.com/papers/btech-me-5-sem-dynamics-of-machines-24257-dec-2016.html,https://www.mdustudy.com/papers/btech-me-5-sem-dynamics-of-machines-24257-dec-2016.pdf
BTECH-EEE-7-SEM-ADVANCE-INSTRUMENTATION-24439-DEC-2016,EE,7,E ADVANCE INSTRUMENTATION,24439,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-advance-instrumentation-24439-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-advance-instrumentation-24439-dec-2016.pdf
BTECH-EEE-6-SEM-COMPUTER-ADDED-ELECTRIC-MACHINES-24320-MAY-2016,EE,6,E COMPUTER ADDED ELECTRIC MACHINES,24320,MAY,2016,https://www.mdustudy.com/papers/btech-eee-6-sem-computer-added-electric-machines-24320-may-2016.html,https://www.mdustudy.com/papers/btech-eee-6-sem-computer-added-electric-machines-24320-may-2016.pdf
BTECH-EEE-7-SEM-ELECTRIC-DRIVES-AND-CONTROL-24421-DEC-2016,EE,7,E ELECTRIC DRIVES AND CONTROL,24421,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-electric-drives-and-control-24421-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-electric-drives-and-control-24421-dec-2016.pdf
BTECH-EEE-5-SEM-ELECTRONIC-MEASUREMENT-AND-INSTRUMENTATION-24226-DEC-2016,EE,5,E ELECTRONIC MEASUREMENT AND INSTRUMENTATION,24226,DEC,2016,https://www.mdustudy.com/papers/btech-eee-5-sem-electronic-measurement-and-instrumentation-24226-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-5-sem-electronic-measurement-and-instrumentation-24226-dec-2016.pdf
BTECH-EEE-7-SEM-INTELLIGENT-INSTRUMENTATION-FOR-ENGINEERS-24429-DEC-2016,EE,7,E INTELLIGENT INSTRUMENTATION FOR ENGINEERS,24429,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-intelligent-instrumentation-for-engineers-24429-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-intelligent-instrumentation-for-engineers-24429-dec-2016.pdf
BTECH-EEE-7-SEM-MICROCONTROLLER-AND-EMBEDDED-SYSTEM-24437-DEC-2016,EE,7,E MICROCONTROLLER AND EMBEDDED SYSTEM,24437,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-microcontroller-and-embedded-system-24437-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-microcontroller-and-embedded-system-24437-dec-2016.pdf
BTECH-EEE-7-SEM-PLCS-AND-SCADA-24438-DEC-2016,EE,7,E PLCS AND SCADA,24438,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-plcs-and-scada-24438-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-plcs-and-scada-24438-dec-2016.pdf
BTECH-EEE-6-SEM-POWER-SYSTEM-2-24319-MAY-2016,EE,6,E POWER SYSTEM 2,24319,MAY,2016,https://www.mdustudy.com/papers/btech-eee-6-sem-power-system-2-24319-may-2016.html,https://www.mdustudy.com/papers/btech-eee-6-sem-power-system-2-24319-may-2016.pdf
BTECH-EEE-7-SEM-POWER-SYSTEM-OPERATION-AND-CONTROL-24423-DEC-2016,EE,7,E POWER SYSTEM OPERATION AND CONTROL,24423,DEC,2016,https://www.mdustudy.com/papers/btech-eee-7-sem-power-system-operation-and-control-24423-dec-2016.html,https://www.mdustudy.com/papers/btech-eee-7-sem-power-system-operation-and-control-24423-dec-2016.pdf
BTECH-EEE-4-SEM-PRINCIPLE-OF-COMMUNICATION-SYSTEM-24147-MAY-2016,EE,4,E PRINCIPLE OF COMMUNICATION SYSTEM,24147,MAY,2016,https://www.mdustudy.com/papers/btech-eee-4-sem-principle-of-communication-system-24147-may-2016.html,https://www.mdustudy.com/papers/btech-eee-4-sem-principle-of-communication-system-24147-may-2016.pdf
BTECH-EEE-4-SEM-TRANSMISSION-AND-DISTRIBUTION-24141-MAY-2016,EE,4,E TRANSMISSION AND DISTRIBUTION,24141,MAY,2016,https://www.mdustudy.com/papers/btech-eee-4-sem-transmission-and-distribution-24141-may-2016.html,https://www.mdustudy.com/papers/btech-eee-4-sem-transmission-and-distribution-24141-may-2016.pdf
BTECH-EEE-6-SEM-TRANSMISSION-LINE-AND-NETWORKS-24339-MAY-2016,EE,6,E TRANSMISSION LINE AND NETWORKS,24339,MAY,2016,https://www.mdustudy.com/papers/btech-eee-6-sem-transmission-line-and-networks-24339-may-2016.html,https://www.mdustudy.com/papers/btech-eee-6-sem-transmission-line-and-networks-24339-may-2016.pdf
BTECH-EE-7-SEM-EHV-AC-DC-24431-DEC-2016,EE,7,EHV AC DC,24431,DEC,2016,https://www.mdustudy.com/papers/btech-ee-7-sem-ehv-ac-dc-24431-dec-2016.html,https://www.mdustudy.com/papers/btech-ee-7-sem-ehv-ac-dc-24431-dec-2016.pdf
BTECH-EE-7-SEM-ELECTRIC-DRIVES-AND-CONTROL-24421-DEC-2016,EE,7,ELECTRIC DRIVES AND CONTROL,24421,DEC,2016,https://www.mdustudy.com/papers/btech-ee-7-sem-electric-drives-and-control-24421-dec-2016.html,https://www.mdustudy.com/papers/btech-ee-7-sem-electric-drives-and-control-24421-dec-2016.pdf
BTECH-EE-7-SEM-ELECTRIC-DRIVES-CONTROL-24421-MAY-2016,EE,7,ELECTRIC DRIVES CONTROL,24421,MAY,2016,https://www.mdustudy.com/papers/btech-ee-7-sem-electric-drives-control-24421-may-2016.html,https://www.mdustudy.com/papers/btech-ee-7-sem-electric-drives-control-24421-may-2016.pdf
BTECH-EE-6-SEM-ELECTRIC-POWER-GENERATION-24323-MAY-2016,EE,6,ELECTRIC POWER GENERATION,24323,MAY,2016,https://www.mdustudy.com/papers/btech-ee-6-sem-electric-power-generation-24323-may-2016.html,https://www.mdustudy.com/papers/btech-ee-6-sem-electric-power-generation-24323-may-2016.pdf
BTECH-EE-3-SEM-ELECTRICAL-MACHINES-1-24026-DEC-2016,EE,3,ELECTRICAL MACHINES 1,24026,DEC,2016,https://www.mdustudy.com/papers/btech-ee-3-sem-electrical-machines-1-24026-dec-2016.html,https://www.mdustudy.com/papers/btech-ee-3-sem-electrical-machines-1-24026-dec-2016.pdf
BTECH-EE-5-SEM-ELECTRICAL-MACHINES-2-24225-DEC-2016,EE,5,ELECTRICAL MACHINES 2,24225,DEC,2016,https://www.mdustudy.com/papers/btech-ee-5-sem-electrical-machines-2-24225-dec-2016.html,https://www.mdustudy.com/papers/btech-ee-5-sem-electrical-machines-2-24225-dec-2016.pdf
